tweet_id,date,brand,tweet,sentiment_label,likes,retweets,user_followers
101334,2024-12-22,Apple,Noticed Apple has a new campaign running. It looks different from before. #MacBook,Neutral,14,60,21725
100198,2024-06-03,Amazon,Can't believe how good Amazon has gotten. The new features are outstanding. #Amazon #FBA #AmazonDeals,Positive,422,141,37597
101231,2024-05-17,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #Streaming #Netflix,Positive,103,22,11628
100917,2024-10-23,Amazon,Worst customer experience ever with Amazon. Will be switching brands for good. #Amazon #AmazonDeals,Negative,11,77,14044
100743,2024-05-25,Google,Can't believe how good Google has gotten. The new features are outstanding. #Pixel #Gemini,Positive,419,145,12389
100570,2024-09-28,Apple,Overpriced garbage from Apple as usual. Not worth a single penny. #iOS,Negative,147,67,47395
100218,2024-12-02,Tesla,Loving my new Tesla. The quality is top-notch and customer service was great. #TeslaModel3 #ElonMusk #EV,Positive,460,91,604
100453,2024-04-14,Google,The Google update is fantastic! So much smoother and faster now. 10/10. #Gemini,Positive,133,97,31087
100030,2024-07-29,Netflix,Loving my new Netflix. The quality is top-notch and customer service was great. #NetflixSeries #BingeWatch #Streaming,Positive,409,123,40076
100056,2024-07-14,Netflix,Saw a Netflix ad today. Not sure if I should upgrade yet or wait. #Streaming #Netflix,Neutral,128,26,6876
101210,2024-06-05,Amazon,Amazon never disappoints. Best purchase I've made this year hands down! #AWS,Positive,410,81,21183
101385,2024-01-02,Netflix,Just got the new Netflix product and it's absolutely amazing! Totally worth it. #BingeWatch #Netflix,Positive,404,131,43898
101065,2024-06-04,Apple,Thinking about switching to Apple but haven't made up my mind yet. #AppleWatch #iOS #iPhone,Neutral,141,71,15137
100430,2024-07-22,Nike,Overpriced garbage from Nike as usual. Not worth a single penny. #Sneakers,Negative,6,73,16132
100724,2024-05-14,Tesla,The latest Tesla update ruined everything. So buggy and slow now. #Autopilot,Negative,199,77,25637
101144,2024-01-25,Nike,The Nike ecosystem is seamless. Everything just works together perfectly. #JustDoIt,Positive,399,93,6539
101005,2024-10-17,Tesla,Tesla keeps raising prices while the quality keeps dropping. Enough already. #TeslaModel3 #Autopilot #EV,Negative,78,13,49150
101050,2024-01-03,Microsoft,The latest Microsoft update ruined everything. So buggy and slow now. #Xbox,Negative,162,32,27616
101345,2024-11-21,Samsung,Regret buying Samsung. The product is nothing like what was advertised online. #GalaxyS #Samsung2024 #Samsung,Negative,15,67,25951
101236,2024-12-14,Apple,Apple released their quarterly report today with some mixed numbers. #AirPods #iOS,Neutral,33,44,28320
101235,2024-01-01,Apple,Read an article about Apple strategy for the next fiscal year. #AppleWatch #iPhone,Neutral,141,59,44816
101448,2024-01-08,Google,Google keeps raising prices while the quality keeps dropping. Enough already. #Gemini #Google #Pixel,Negative,119,21,17366
100620,2024-04-12,Samsung,Samsung never disappoints. Best purchase I've made this year hands down! #Samsung,Positive,416,76,47319
101067,2024-08-08,Nike,The latest Nike update ruined everything. So buggy and slow now. #NikeAir #Nike #NikeRunning,Negative,77,24,49675
100838,2024-08-04,Nike,The Nike update is fantastic! So much smoother and faster now. 10/10. #NikeRunning #JustDoIt,Positive,307,123,37385
100099,2024-08-18,Amazon,Shoutout to Amazon for the incredible experience. Will definitely buy again. #AWS,Positive,397,20,21395
100532,2024-10-11,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #AmazonDeals,Positive,2,12,7387
100528,2024-06-02,Netflix,Thinking about switching to Netflix but haven't made up my mind yet. #NetflixSeries #Streaming #MustWatch,Neutral,46,48,46700
101346,2024-01-10,Tesla,Tesla released their quarterly report today with some mixed numbers. #ElonMusk,Neutral,47,55,30627
101172,2024-08-30,Apple,Apple delivered exactly what I needed on time. Truly impressed with the service. #Apple #iOS #MacBook,Positive,442,66,4752
101178,2024-04-17,Nike,Can't believe how good Nike has gotten. The new features are outstanding. #NikeAir #JustDoIt,Positive,123,100,31878
100629,2024-08-26,Google,The latest Google update ruined everything. So buggy and slow now. #Android,Negative,7,71,26389
101027,2024-04-24,Amazon,Amazon stock is making some moves in the market today. Keeping an eye. #FBA #AmazonDeals,Neutral,3,69,6006
100270,2024-09-22,Google,Google never disappoints. Best purchase I've made this year hands down! #Pixel #Android,Positive,329,16,20063
101341,2024-06-14,Netflix,Shoutout to Netflix for the incredible experience. Will definitely buy again. #BingeWatch,Positive,234,107,27908
100626,2024-04-09,Nike,Anyone else been following the Nike news lately? Share your thoughts. #Sneakers #JustDoIt #NikeAir,Neutral,133,8,39785
101042,2024-12-21,Amazon,Loving my new Amazon. The quality is top-notch and customer service was great. #PrimeDay,Positive,285,20,20315
100976,2024-03-15,Samsung,Lost all my data because of a Samsung bug. Absolutely furious right now. #GalaxyWatch,Negative,177,32,30782
100371,2024-02-20,Tesla,Tesla never disappoints. Best purchase I've made this year hands down! #Tesla #ElonMusk #Autopilot,Positive,323,75,3856
100588,2024-01-24,Tesla,Anyone else been following the Tesla news lately? Share your thoughts. #Tesla #Autopilot,Neutral,100,58,49001
100967,2024-02-18,Apple,Apple promised delivery in 2 days but it's been 10 days and still nothing. #AirPods,Negative,105,29,9657
101165,2024-09-03,Apple,Just got the new Apple product and it's absolutely amazing! Totally worth it. #iPhone #Apple #AppleWatch,Positive,478,125,47598
101146,2024-04-16,Amazon,Can't believe how good Amazon has gotten. The new features are outstanding. #Amazon,Positive,267,64,48538
100236,2024-11-11,Apple,Happy with my Apple purchase. Great value for money and excellent build quality. #iPhone #MacBook #AirPods,Positive,416,140,34449
100596,2024-12-04,Microsoft,Anyone else been following the Microsoft news lately? Share your thoughts. #Xbox #Microsoft #Windows11,Neutral,59,45,5876
100962,2024-09-06,Google,The Google ecosystem is seamless. Everything just works together perfectly. #Pixel #Google,Positive,312,99,42921
101445,2024-07-27,Netflix,Netflix promised delivery in 2 days but it's been 10 days and still nothing. #Netflix #BingeWatch,Negative,79,42,1581
101163,2024-11-12,Nike,Regret buying Nike. The product is nothing like what was advertised online. #Sneakers #NikeRunning #JustDoIt,Negative,18,28,40479
100590,2024-02-28,Amazon,Amazon announced some changes to their pricing structure today. #AWS #PrimeDay,Neutral,130,0,12957
100208,2024-03-19,Samsung,Shoutout to Samsung for the incredible experience. Will definitely buy again. #SamsungTV,Positive,499,144,40362
101074,2024-07-13,Tesla,Read an article about Tesla strategy for the next fiscal year. #ElonMusk,Neutral,123,18,4593
100899,2024-08-10,Microsoft,Overpriced garbage from Microsoft as usual. Not worth a single penny. #Xbox #Azure,Negative,28,12,20021
100353,2024-05-31,Microsoft,Microsoft is really disappointing lately. Quality has gone downhill so much. #Xbox #Copilot,Negative,71,38,29387
100058,2024-12-03,Amazon,Saw a Amazon ad today. Not sure if I should upgrade yet or wait. #Amazon,Neutral,102,69,22059
100303,2024-02-10,Tesla,Comparing Tesla with other brands in the market before deciding. #Tesla #ElonMusk,Neutral,85,43,4732
101447,2024-08-05,Google,Terrible experience with Google. Customer service was unhelpful and rude. #Android #GoogleAI #Google,Negative,171,22,26213
100843,2024-12-28,Samsung,Happy with my Samsung purchase. Great value for money and excellent build quality. #Samsung2024 #Samsung #SamsungTV,Positive,228,85,3816
101261,2024-01-18,Nike,Nike released their quarterly report today with some mixed numbers. #Nike #Sneakers #NikeRunning,Neutral,168,5,15375
101430,2024-08-04,Microsoft,The latest Microsoft update ruined everything. So buggy and slow now. #Xbox,Negative,2,62,41620
101209,2024-07-08,Tesla,Tesla announced some changes to their pricing structure today. #TeslaModel3 #Tesla #Autopilot,Neutral,189,22,20978
100367,2024-04-18,Netflix,Overpriced garbage from Netflix as usual. Not worth a single penny. #Netflix #MustWatch #NetflixSeries,Negative,4,73,43972
101357,2024-10-22,Microsoft,Microsoft never disappoints. Best purchase I've made this year hands down! #Windows11 #Azure #Xbox,Positive,426,38,31412
101197,2024-10-03,Amazon,Never buying Amazon again. Product broke after two weeks of use. Total waste. #Amazon,Negative,144,35,26585
101304,2024-08-24,Microsoft,Microsoft promised delivery in 2 days but it's been 10 days and still nothing. #Windows11 #Copilot,Negative,118,27,43891
101232,2024-07-27,Samsung,Samsung support team helped me resolve my issue within minutes. Excellent service! #GalaxyS #Samsung2024 #GalaxyWatch,Positive,289,127,8705
100704,2024-09-22,Netflix,Can't believe how good Netflix has gotten. The new features are outstanding. #MustWatch #Streaming,Positive,302,112,29359
100233,2024-01-28,Microsoft,Anyone else been following the Microsoft news lately? Share your thoughts. #Copilot,Neutral,185,59,32021
100618,2024-09-02,Google,Overpriced garbage from Google as usual. Not worth a single penny. #Google #Android #GoogleAI,Negative,167,31,49253
100196,2024-04-20,Nike,Lost all my data because of a Nike bug. Absolutely furious right now. #NikeRunning #Sneakers #JustDoIt,Negative,56,38,18640
101259,2024-08-30,Apple,Overpriced garbage from Apple as usual. Not worth a single penny. #iPhone #Apple,Negative,184,25,3267
100081,2024-01-04,Netflix,The Netflix ecosystem is seamless. Everything just works together perfectly. #Netflix #NetflixSeries #Streaming,Positive,416,127,23178
101404,2024-12-27,Apple,The latest Apple update ruined everything. So buggy and slow now. #AppleWatch #Apple #iOS,Negative,46,67,12351
100597,2024-11-09,Microsoft,Regret buying Microsoft. The product is nothing like what was advertised online. #Xbox,Negative,92,52,8811
101156,2024-12-04,Samsung,Regret buying Samsung. The product is nothing like what was advertised online. #GalaxyWatch,Negative,40,62,16843
100111,2024-08-13,Samsung,Read an article about Samsung strategy for the next fiscal year. #GalaxyWatch #SamsungTV,Neutral,191,48,40547
101276,2024-05-02,Apple,Apple promised delivery in 2 days but it's been 10 days and still nothing. #AirPods #iPhone,Negative,174,24,9921
100780,2024-12-01,Microsoft,Terrible experience with Microsoft. Customer service was unhelpful and rude. #Windows11,Negative,159,20,34603
100983,2024-08-10,Amazon,Can't believe how good Amazon has gotten. The new features are outstanding. #PrimeDay #FBA #AmazonDeals,Positive,130,86,34621
100799,2024-09-14,Apple,The Apple ecosystem is seamless. Everything just works together perfectly. #iOS,Positive,480,113,18892
101265,2024-07-15,Netflix,The Netflix ecosystem is seamless. Everything just works together perfectly. #MustWatch #Netflix #Streaming,Positive,427,99,16309
101150,2024-07-07,Netflix,Worst customer experience ever with Netflix. Will be switching brands for good. #NetflixSeries #Netflix #Streaming,Negative,37,27,10616
100824,2024-03-15,Microsoft,Microsoft stock is making some moves in the market today. Keeping an eye. #Xbox #Windows11 #Copilot,Neutral,140,30,33713
100382,2024-05-21,Amazon,Terrible experience with Amazon. Customer service was unhelpful and rude. #AmazonDeals,Negative,99,67,38827
100538,2024-01-11,Tesla,Tesla is really disappointing lately. Quality has gone downhill so much. #TeslaModel3 #ElonMusk #EV,Negative,8,78,42620
101493,2024-12-27,Apple,Worst customer experience ever with Apple. Will be switching brands for good. #iOS #Apple,Negative,192,44,42151
101112,2024-04-12,Nike,Comparing Nike with other brands in the market before deciding. #NikeRunning,Neutral,42,19,37855
100324,2024-10-01,Apple,Noticed Apple has a new campaign running. It looks different from before. #AirPods,Neutral,193,78,11054
100361,2024-12-23,Amazon,The latest Amazon update ruined everything. So buggy and slow now. #FBA,Negative,134,50,24619
101487,2024-03-25,Microsoft,Regret buying Microsoft. The product is nothing like what was advertised online. #Xbox #Microsoft,Negative,82,25,14396
101029,2024-05-21,Amazon,Happy with my Amazon purchase. Great value for money and excellent build quality. #PrimeDay #Amazon #AmazonDeals,Positive,374,15,25250
100707,2024-03-30,Nike,Read an article about Nike strategy for the next fiscal year. #NikeAir,Neutral,30,79,46833
100332,2024-10-02,Google,Overpriced garbage from Google as usual. Not worth a single penny. #Pixel,Negative,138,76,47462
100429,2024-02-17,Tesla,Lost all my data because of a Tesla bug. Absolutely furious right now. #Autopilot #Tesla,Negative,54,47,47157
101242,2024-03-29,Apple,Apple is really disappointing lately. Quality has gone downhill so much. #AppleWatch,Negative,158,33,3051
100425,2024-12-01,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #Samsung2024,Positive,95,87,31921
100628,2024-03-07,Samsung,Can't believe how good Samsung has gotten. The new features are outstanding. #SamsungTV #Samsung2024,Positive,40,113,25391
101111,2024-11-18,Tesla,Tesla is really disappointing lately. Quality has gone downhill so much. #EV,Negative,48,45,17643
100677,2024-09-19,Microsoft,The Microsoft ecosystem is seamless. Everything just works together perfectly. #Windows11 #Xbox #Azure,Positive,312,63,6199
100693,2024-10-09,Tesla,Regret buying Tesla. The product is nothing like what was advertised online. #TeslaModel3,Negative,83,22,23011
100757,2024-05-24,Tesla,Just got the new Tesla product and it's absolutely amazing! Totally worth it. #Tesla #EV #Autopilot,Positive,207,48,36093
100254,2024-06-29,Netflix,Happy with my Netflix purchase. Great value for money and excellent build quality. #NetflixSeries #Netflix,Positive,287,33,36287
101094,2024-05-12,Apple,The Apple update is fantastic! So much smoother and faster now. 10/10. #Apple,Positive,360,146,26749
100916,2024-12-21,Tesla,Tesla stock is making some moves in the market today. Keeping an eye. #EV #Tesla,Neutral,85,57,10905
101185,2024-07-05,Nike,Nike released their quarterly report today with some mixed numbers. #Nike #JustDoIt #NikeAir,Neutral,161,52,5598
